customer_id,customer_name,customer_age,gender,region,customer_since,churn,frequency_of_purchases,preferred_payment_method,total_lifetime_spend
CUST102267,Jason Sandoval,45,Other,South,2023-03-09,0,14,Debit Card,9117.039999999999
CUST102268,Megan Allen,22,Male,South,2020-03-16,0,10,PayPal,7789.05
CUST102269,Lisa Webb,29,Female,South,2023-12-29,0,8,Cash,5569.78
CUST102270,Monica Stark,74,Female,Central,2023-03-24,0,15,Credit Card,10848.35
CUST102271,Roy Richard,58,Female,North,2020-04-10,0,15,Cash,8949.33
CUST102272,Travis Medina PhD,35,Other,Central,2021-07-28,0,20,PayPal,14833.09
CUST102273,Henry Robinson,54,Male,North,2022-10-26,0,17,Bank Transfer,11501.55
CUST102274,David Patel,27,Female,East,2020-06-04,0,11,Bank Transfer,10967.06
CUST102275,Philip Flores,53,Male,North,2020-07-04,0,8,PayPal,7395.41
CUST102276,Christopher Williams,71,Female,North,2020-04-24,0,12,Credit Card,9753.65
CUST102277,Aimee Jenkins,30,Other,West,2020-06-03,0,13,Debit Card,11684.9
CUST102278,Edward Larson,35,Male,West,2020-10-29,0,18,Bank Transfer,10578.01
CUST102279,Christopher Richards,20,Female,South,2023-02-16,0,16,Credit Card,12152.97
CUST102280,Bryan Young,42,Male,Central,2020-04-25,0,8,Bank Transfer,6842.0
CUST102281,Gabriel Patterson,75,Other,South,2023-08-12,0,16,Credit Card,11033.62
CUST102282,Nicole Anderson,21,Male,East,2020-05-25,0,19,Debit Card,14597.24
CUST102283,Brian Drake,44,Female,East,2023-05-14,0,8,PayPal,5677.33
CUST102284,Sylvia Rollins,21,Female,East,2021-11-04,0,21,Cash,15361.8
CUST102285,Jackie Jacobs,63,Female,Central,2023-08-28,0,9,PayPal,8077.389999999999
CUST102286,Stephanie Williams,54,Male,East,2021-06-17,0,18,Credit Card,12303.52
CUST102287,Michele Morales,73,Male,South,2023-07-31,0,8,Cash,3153.33
CUST102288,Karla Flores,41,Female,East,2023-07-03,1,2,Cash,1346.44
CUST102289,Brittney Lopez,59,Female,North,2023-03-26,0,18,Credit Card,11933.58
CUST102290,Jessica Miller,41,Female,West,2021-07-20,0,15,Debit Card,12901.65
CUST102291,Mark Donaldson,49,Other,East,2021-11-11,0,6,Bank Transfer,4383.57
CUST102292,Tanya Cook MD,34,Female,North,2023-04-11,0,17,Debit Card,10563.039999999999
CUST102293,Richard Smith,26,Female,Central,2023-05-23,0,17,Debit Card,13028.59
CUST102294,Brian Jones,67,Other,Central,2023-03-03,0,13,Bank Transfer,11982.65
CUST102295,Justin Barrera,27,Other,South,2023-04-25,0,16,Bank Transfer,10249.140000000001
CUST102296,Jonathan Perry,31,Female,West,2021-03-23,0,21,Cash,16841.63
CUST102297,Michael Ramirez,39,Female,South,2022-11-18,0,15,Cash,11679.43
CUST102298,Ashley Reeves,57,Other,South,2020-03-11,0,10,Credit Card,5735.11
CUST102299,Derek Velasquez,32,Other,East,2020-12-04,0,18,Cash,10490.99
CUST102300,Denise Shepherd,21,Female,South,2020-03-06,0,16,Credit Card,7379.42
CUST102301,Amanda Juarez,75,Male,Central,2021-04-01,0,13,Debit Card,9269.51
CUST102302,Katherine Smith,47,Other,North,2020-07-25,0,13,Bank Transfer,12509.04
CUST102303,Logan Leach,51,Other,South,2022-05-22,0,20,Credit Card,10574.22
CUST102304,Teresa Young,50,Other,East,2020-08-25,0,13,Bank Transfer,13132.59
CUST102305,David Bailey,64,Other,East,2023-06-27,0,12,PayPal,13267.93
CUST102306,Russell Guerra,24,Other,East,2021-12-11,0,23,Debit Card,14763.470000000001
CUST102307,Katelyn Norris,38,Female,North,2021-12-05,0,14,Debit Card,9565.34
CUST102308,Cassie Abbott,46,Male,Central,2022-09-17,0,8,Cash,5376.54
CUST102309,Lauren Cunningham,56,Other,East,2022-06-06,0,12,Credit Card,5692.5
CUST102310,John Allen,37,Male,North,2021-12-26,0,7,Bank Transfer,5383.97
CUST102311,Craig Gonzalez,73,Female,South,2021-12-15,0,8,Debit Card,7636.0
CUST102312,Stephanie Johnson,63,Male,East,2021-09-10,0,12,Cash,6481.26
CUST102313,Ryan Stevens,72,Female,Central,2023-08-07,0,14,PayPal,17307.27
CUST102314,Nicholas Lopez,35,Female,East,2023-11-28,0,6,Debit Card,2019.35
CUST102315,Christy Tanner,20,Male,North,2020-04-20,0,13,Cash,6686.95
CUST102316,Kevin Blake,68,Male,East,2023-11-03,1,15,Debit Card,13308.08
CUST102317,Angela Moore,39,Other,North,2022-02-01,0,19,Bank Transfer,14645.81
CUST102318,Michael Arroyo,38,Other,Central,2021-04-08,0,9,PayPal,5359.48
CUST102319,Tammy Rodriguez,54,Male,Central,2020-04-19,0,7,Bank Transfer,3663.5299999999997
CUST102320,Richard Walsh,30,Female,East,2020-01-03,0,12,Bank Transfer,6452.99
CUST102321,Mark Duran,62,Male,South,2021-10-05,0,7,Cash,2917.44
CUST102322,Christopher King,52,Female,Central,2020-07-02,0,20,Credit Card,16059.99
CUST102323,Bradley Garza,71,Male,East,2022-07-27,0,14,Debit Card,11955.95
CUST102324,Janice Melton,47,Female,North,2023-05-28,0,9,Credit Card,6911.65
CUST102325,Jeremy White,29,Other,North,2022-01-24,0,17,Bank Transfer,10381.73
CUST102326,Cheryl Taylor,18,Male,Central,2021-12-11,1,14,Bank Transfer,7748.81
CUST102327,Brandon Smith,53,Female,South,2022-11-05,0,19,PayPal,11589.17
CUST102328,Bryce Garcia,32,Other,South,2020-01-13,0,17,PayPal,10793.34
CUST102329,Pamela Howard,42,Other,South,2023-01-13,0,25,Credit Card,16811.45
CUST102330,Jennifer Price,46,Male,North,2023-10-05,0,7,Bank Transfer,5080.8
CUST102331,Henry Pittman,64,Male,Central,2021-10-22,0,13,Cash,10891.4
CUST102332,Herbert Morgan,52,Female,South,2022-05-06,1,18,Cash,14476.539999999999
CUST102333,Kelly Gomez,54,Female,South,2023-04-30,0,14,Cash,11164.630000000001
CUST102334,Chase Flores,54,Male,North,2021-07-26,0,19,Cash,16922.32
CUST102335,Nicholas Shannon,29,Male,Central,2023-01-11,0,16,Bank Transfer,10298.26
CUST102336,Alexandra Deleon,69,Female,East,2021-10-11,0,11,PayPal,8514.13
CUST102337,Steven Williams,50,Male,South,2020-08-20,0,20,Bank Transfer,15200.789999999999
CUST102338,Jeremy Allen,50,Female,South,2021-02-01,0,13,PayPal,8571.039999999999
CUST102339,Amanda Walsh,59,Male,West,2021-12-28,0,6,Cash,4012.1800000000003
CUST102340,Henry Horton MD,68,Female,West,2022-08-02,0,15,Cash,9753.8
CUST102341,Andrew Cook,30,Other,South,2023-12-06,0,21,Cash,15184.5
CUST102342,Denise Sanford,70,Female,West,2020-08-26,0,19,Bank Transfer,12972.039999999999
CUST102343,Sherri Guerra,61,Male,West,2020-05-31,0,19,Cash,14143.380000000001
CUST102344,Carrie Roberts,64,Female,Central,2023-05-28,0,19,Debit Card,16369.79
CUST102345,Jordan Edwards,74,Other,Central,2023-05-01,0,12,Credit Card,5675.35
CUST102346,Ryan Sellers,75,Male,South,2020-04-02,0,22,Bank Transfer,20181.07
CUST102347,Theresa Stevens,61,Female,Central,2021-04-25,0,25,Bank Transfer,14296.359999999999
CUST102348,Janet Hall,51,Female,North,2021-01-16,0,22,Cash,13896.32
CUST102349,Joanna Williams,21,Male,South,2022-03-20,0,6,Cash,7101.47
CUST102350,Briana Harris DDS,20,Other,West,2023-02-14,0,20,Debit Card,15504.2
CUST102351,Nancy Allen,51,Other,North,2022-02-24,0,15,Credit Card,14394.730000000001
CUST102352,Brian Hill,38,Male,South,2022-05-26,0,22,Debit Card,10436.12
CUST102353,Daniel Lee,31,Female,East,2020-02-20,0,15,Debit Card,10018.08
CUST102354,Brandy Robertson,46,Other,Central,2022-09-23,0,8,Debit Card,3394.21
CUST102355,Jason Bradford,48,Other,West,2023-10-28,0,5,Cash,3590.2200000000003
CUST102356,Emily Smith,29,Other,North,2021-03-19,0,15,Bank Transfer,7425.530000000001
CUST102357,Jeff Jones,71,Male,West,2022-07-19,0,15,Credit Card,13007.039999999999
CUST102358,Wendy Roman,30,Female,East,2022-09-22,0,10,PayPal,11525.59
CUST102359,Kimberly Smith,22,Female,North,2022-05-02,0,9,Credit Card,7610.05
CUST102360,John Ford,73,Male,South,2023-06-01,0,5,Bank Transfer,4774.18
CUST102361,Andrew Wilson,30,Male,Central,2020-12-24,0,22,Debit Card,17250.73
CUST102362,Sean Jackson,39,Male,East,2023-08-10,0,15,PayPal,8992.69
CUST102363,Christopher Mahoney,62,Other,Central,2022-11-25,0,13,Cash,8317.05
CUST102364,Danielle Knight,51,Male,South,2023-09-22,0,16,PayPal,11761.11
CUST102365,Harold Chan,29,Male,West,2021-06-06,0,18,Cash,10886.05
CUST102366,Jason Carroll,43,Male,West,2022-11-20,0,19,Credit Card,13408.7
CUST102367,Robert Cameron,66,Other,West,2020-06-02,0,13,Debit Card,9346.81
CUST102368,Justin Snyder,58,Female,South,2020-06-04,0,21,Bank Transfer,21293.41
CUST102369,Heidi Bennett,63,Other,Central,2021-05-24,0,14,Cash,13408.92
CUST102370,Charles Matthews,32,Other,East,2020-06-21,0,12,Debit Card,10993.119999999999
CUST102371,Brian Snow,52,Other,East,2023-02-21,0,8,Bank Transfer,5857.3
CUST102372,Patricia Webb,60,Other,West,2023-05-14,0,10,Cash,4218.610000000001
CUST102373,Philip Kim,72,Other,South,2021-04-16,0,7,Bank Transfer,7150.53
CUST102374,Toni Oconnor,55,Female,South,2023-07-04,0,14,Debit Card,10784.8
CUST102375,David Griffin,22,Male,Central,2022-07-19,0,12,Bank Transfer,10303.93
CUST102376,Victor Hopkins,35,Male,East,2021-10-10,0,23,Debit Card,19404.489999999998
CUST102377,Alicia Molina,21,Other,Central,2023-06-29,0,8,Cash,10474.9
CUST102378,Mr. Bradley Lopez,57,Male,South,2020-11-09,1,21,Credit Card,12400.01
CUST102379,Jessica Gonzalez,50,Male,East,2021-10-08,0,8,PayPal,8723.06
CUST102380,Timothy Rosales,43,Female,West,2021-04-18,0,4,Bank Transfer,2375.1
CUST102381,Michael Pierce,53,Male,South,2023-01-06,0,29,Debit Card,22970.28
CUST102382,Kyle Mack,43,Other,East,2022-12-21,0,14,Debit Card,11518.9
CUST102383,William Harper,55,Female,East,2022-03-17,1,9,Debit Card,4926.75
CUST102384,Angela Hess,55,Other,East,2023-06-18,0,19,Bank Transfer,16433.34
CUST102385,Megan Raymond,62,Other,West,2023-11-12,1,16,Debit Card,17483.97
CUST102386,Ryan Smith,47,Female,East,2022-09-08,0,21,Bank Transfer,15437.27
CUST102387,Bryce Johnson,56,Female,East,2020-06-27,0,14,Cash,9192.44
CUST102388,Brady Warner,26,Other,North,2021-08-04,0,13,Cash,7574.79
CUST102389,Christina Bernard,20,Female,West,2020-06-25,0,20,Credit Card,15128.06
CUST102390,Jason Jackson,26,Female,East,2020-05-19,0,11,Debit Card,8714.66
CUST102391,Cory Wilkerson,41,Other,West,2022-07-15,0,21,Credit Card,14382.96
CUST102392,Savannah Dalton,25,Other,East,2020-10-06,0,14,Bank Transfer,10656.7
CUST102393,Brandon Marshall,26,Male,East,2023-07-23,0,11,Debit Card,12179.74
CUST102394,Timothy Pearson,51,Male,South,2020-09-13,1,14,Cash,5606.9
CUST102395,Jessica Johnson,24,Female,Central,2020-07-21,0,20,PayPal,15012.11
CUST102396,Mark Foster,45,Female,East,2022-01-27,0,19,Cash,13068.869999999999
CUST102397,Matthew Smith,67,Female,East,2023-12-02,0,18,Cash,15463.7
CUST102398,Melissa Powers,59,Other,East,2023-11-05,0,12,Cash,8964.35
CUST102399,Jennifer Liu,27,Male,South,2020-01-22,0,9,PayPal,6313.9
CUST102400,Mark Park,53,Male,West,2023-09-12,0,15,Cash,14506.11
CUST102401,Mr. Richard Rhodes,55,Male,South,2022-02-14,0,15,Cash,10991.85
CUST102402,Anna Glass,56,Other,South,2023-07-19,0,10,Cash,6280.2
CUST102403,Ricky Wilson,19,Other,North,2023-03-27,0,13,PayPal,11461.4
CUST102404,Robert Calderon,67,Female,South,2023-03-17,0,14,PayPal,9723.2
CUST102405,Jeffrey Mclaughlin,57,Male,Central,2021-08-04,0,19,Cash,20220.7
CUST102406,Jimmy Tucker,42,Male,North,2023-10-25,1,22,Cash,18698.87
CUST102407,Alexander Miller,48,Male,Central,2021-08-29,0,15,Debit Card,9572.220000000001
CUST102408,Matthew Parker,68,Other,West,2021-08-30,0,15,Credit Card,8553.03
CUST102409,Sarah White,32,Other,East,2020-07-21,0,16,Bank Transfer,11714.41
CUST102410,Michael Garza,32,Male,East,2023-09-26,0,17,Bank Transfer,9602.32
CUST102411,Robert Fernandez,19,Male,Central,2023-11-01,1,4,Credit Card,664.43
CUST102412,Michael Jones DVM,26,Other,East,2020-08-02,0,10,Credit Card,11653.31
CUST102413,Walter Keller,39,Female,East,2020-06-10,0,10,PayPal,8312.9
CUST102414,Megan Kramer,73,Female,South,2020-06-01,1,17,Bank Transfer,19195.25
CUST102415,Mark Soto,23,Female,East,2020-05-30,0,12,Bank Transfer,8735.36
CUST102416,Jennifer Leonard,28,Female,North,2023-07-01,0,14,PayPal,12172.19
CUST102417,Timothy Larson,67,Other,South,2021-07-01,0,20,PayPal,14161.03
CUST102418,Stephen Morris,48,Female,Central,2020-03-21,0,23,PayPal,19581.64
CUST102419,Scott Hunt,26,Male,South,2023-08-24,1,9,Cash,6067.86
CUST102420,Jeanette Campbell,62,Other,Central,2021-08-22,0,18,Credit Card,15949.81
CUST102421,Dr. Gabriel Allen,75,Female,East,2020-07-21,0,13,Cash,8882.77
CUST102422,Sarah Singleton,27,Other,Central,2022-07-26,0,13,PayPal,5276.15
CUST102423,Daniel Wells,58,Female,South,2023-07-17,0,12,Cash,8711.72
CUST102424,Christopher Weaver,31,Male,Central,2021-01-16,0,14,Debit Card,10186.15
CUST102425,Shawn Lee,53,Female,East,2022-10-10,0,15,Bank Transfer,9337.97
CUST102426,Dawn Brown,73,Male,South,2020-04-21,0,14,Cash,12971.310000000001
CUST102427,Ronald Weaver,42,Male,East,2023-04-07,0,16,Credit Card,12401.81
CUST102428,Stacey Snow MD,32,Other,South,2021-03-26,0,23,PayPal,14892.46
CUST102429,Jordan Landry,41,Female,East,2020-09-16,1,20,Bank Transfer,13462.83
CUST102430,Michael Rivera,35,Other,Central,2022-04-07,0,11,Cash,8526.06
CUST102431,Daniel Bell,26,Female,East,2021-10-30,0,12,Debit Card,8188.0
CUST102432,Thomas Brown,61,Other,West,2022-06-10,0,12,Credit Card,7635.54
CUST102433,Craig Turner,29,Male,South,2020-10-18,0,17,Bank Transfer,14217.130000000001
CUST102434,Sara Torres,41,Female,North,2023-07-26,0,22,Bank Transfer,15874.84
CUST102435,Wesley Sanders,45,Female,Central,2021-05-30,0,4,Debit Card,2964.01
CUST102436,Isaac Perkins,50,Female,North,2021-08-24,0,15,Debit Card,14368.72
CUST102437,Roberta York,45,Female,East,2023-01-14,0,18,Bank Transfer,15107.869999999999
CUST102438,Jared Jackson,30,Female,South,2023-12-09,0,7,PayPal,4902.9
CUST102439,Michael Page,43,Other,Central,2021-07-11,0,17,Debit Card,10220.41
CUST102440,Jennifer Hines,54,Female,North,2022-12-22,0,5,Cash,4057.15
CUST102441,Christie Shelton,21,Male,South,2021-07-22,0,9,Debit Card,7383.36
CUST102442,Connie Vazquez,22,Female,South,2020-03-03,1,22,Cash,12348.85
CUST102443,Ruben Ford,30,Other,North,2022-07-07,0,10,Cash,8902.09
CUST102444,Carly Wilkinson,73,Male,South,2023-02-09,0,21,Credit Card,14901.48
CUST102445,Jason Fox,43,Other,West,2020-11-05,0,9,PayPal,5870.9
CUST102446,Emily Morgan PhD,36,Female,Central,2022-02-02,0,11,PayPal,9274.69
CUST102447,Alicia Smith,48,Other,Central,2022-05-02,0,12,PayPal,9028.48
CUST102448,Susan Brown,38,Male,West,2022-04-08,0,17,Cash,6491.99
CUST102449,Karen Ryan,55,Female,North,2023-04-25,0,21,Debit Card,17170.04
CUST102450,Todd Hanson,53,Female,West,2021-11-11,0,12,Debit Card,7599.41
CUST102451,Dana Jones,74,Other,South,2023-10-12,0,9,Bank Transfer,5677.04
CUST102452,Lindsay Tran,33,Female,West,2020-12-04,0,20,Cash,16263.34
CUST102453,Michael Johnson,69,Male,East,2020-11-19,0,15,Cash,8216.77
CUST102454,Tina Wheeler,67,Other,West,2023-05-19,0,11,Debit Card,8480.7
CUST102455,Amy Payne,28,Male,Central,2020-07-15,0,8,Debit Card,8956.67
CUST102456,Evelyn Jordan,25,Other,West,2021-05-09,0,16,Cash,14179.730000000001
CUST102457,Jeffrey Scott,58,Male,Central,2020-04-10,0,20,Credit Card,17169.43
CUST102458,Angel Evans MD,49,Female,South,2021-01-28,0,16,Cash,10936.17
CUST102459,Kayla Parker,21,Female,South,2021-12-13,0,13,Credit Card,9329.06
CUST102460,William Kemp,72,Female,East,2022-01-29,0,16,Bank Transfer,10548.32
CUST102461,Lori Thomas,29,Other,East,2022-10-09,0,18,Cash,15059.5
CUST102462,Brian Jones,42,Other,Central,2020-10-07,0,11,PayPal,7985.21
CUST102463,Peter Foster,54,Other,East,2020-07-24,0,14,Cash,8905.15
CUST102464,Tammy Carney,54,Female,North,2020-06-26,0,14,Debit Card,10701.9
CUST102465,Darren Kennedy,71,Male,West,2020-03-24,0,19,Cash,16307.46
CUST102466,Cynthia Page,32,Male,North,2023-06-07,0,13,Bank Transfer,8309.33
CUST102467,Leslie Lopez,60,Male,East,2022-09-26,0,14,PayPal,15484.17
CUST102468,Keith Ramos,49,Other,Central,2020-12-27,1,20,Bank Transfer,14290.82
CUST102469,Michael Sims,46,Other,West,2022-01-25,0,20,Cash,15414.33
CUST102470,Melissa Frederick,60,Other,North,2022-02-04,0,19,Debit Card,12502.29
CUST102471,Christopher Campbell,63,Male,South,2021-04-12,0,24,Debit Card,19700.73
CUST102472,Jesse Smith,65,Female,West,2022-09-05,0,11,Cash,9103.43
CUST102473,Kristy Lopez,20,Female,West,2022-04-13,0,15,Debit Card,9447.59
CUST102474,Julie Saunders,43,Female,North,2021-03-29,1,9,Credit Card,6879.9800000000005
CUST102475,Daniel Obrien,64,Male,South,2021-09-18,0,14,Debit Card,10756.42
CUST102476,Tony Wright,36,Female,South,2023-10-18,0,23,Bank Transfer,19798.15
CUST102477,Danielle Hoffman,22,Female,South,2023-09-29,0,19,Debit Card,13466.21
CUST102478,Jessica Bryant,33,Other,Central,2022-02-10,0,16,Debit Card,13285.06
CUST102479,Amy Brock,37,Female,Central,2021-12-16,0,9,Bank Transfer,4854.05
CUST102480,Judy Parsons,29,Male,Central,2022-10-26,0,14,PayPal,10485.21
CUST102481,Mark Warren,63,Female,East,2021-05-19,0,8,Credit Card,8497.26
CUST102482,Rebecca Knox,27,Other,South,2022-02-27,0,17,Bank Transfer,11895.300000000001
CUST102483,Morgan Patton,70,Female,East,2021-03-21,0,16,Cash,7443.88
CUST102484,Michael Palmer,61,Other,Central,2023-01-19,0,7,Cash,4924.4
CUST102485,Terry Lawson,63,Male,North,2022-02-21,0,23,PayPal,20438.43
CUST102486,Kirsten Allen,23,Other,North,2022-02-28,0,13,Debit Card,5552.52
CUST102487,Rachel Jordan,48,Other,South,2020-12-23,0,11,Bank Transfer,8818.97
CUST102488,Eric Jones,27,Female,North,2021-05-06,0,16,Cash,12074.05
CUST102489,Heidi Garrison,37,Male,South,2023-06-14,0,13,Bank Transfer,10952.22
CUST102490,Robert Young,48,Female,West,2022-07-28,0,15,PayPal,9123.82
CUST102491,Christopher Hill,33,Male,East,2023-11-08,0,17,Debit Card,10062.69
CUST102492,Juan Hicks,51,Male,South,2022-11-28,0,10,Debit Card,8641.9
CUST102493,Paul Jones,28,Male,West,2020-05-23,0,13,Bank Transfer,11135.029999999999
CUST102494,Aaron Robertson,69,Female,North,2021-01-24,0,9,Credit Card,7736.44
CUST102495,Lori Myers,53,Male,South,2022-09-17,0,22,Debit Card,16505.88
CUST102496,Cameron Stone,43,Other,West,2021-08-20,0,13,Bank Transfer,10061.31
CUST102497,Vincent Brewer,24,Other,South,2022-03-21,0,10,Debit Card,4822.16
CUST102498,Christopher Ellis,73,Female,Central,2020-04-28,0,8,Bank Transfer,4778.43
CUST102499,Angela Petersen,27,Female,North,2021-02-08,0,10,Credit Card,9429.18
CUST102500,Jennifer Burns,22,Male,East,2022-11-23,0,10,PayPal,7786.2
CUST102501,Ashley Warren,44,Male,Central,2020-02-26,0,13,Bank Transfer,10958.15
CUST102502,Jillian Johnson,61,Female,Central,2021-02-14,0,16,Credit Card,11214.38
CUST102503,Michael Wright,72,Male,West,2022-04-18,1,16,Credit Card,11959.3
CUST102504,Jonathon Little,43,Male,North,2023-05-01,0,7,PayPal,6506.06
CUST102505,James Wood,56,Other,Central,2020-05-14,0,13,Debit Card,13688.94
CUST102506,Brandon King,19,Female,West,2020-11-07,0,11,Debit Card,6233.45
CUST102507,Mrs. Peggy Douglas,34,Male,South,2021-03-10,0,13,Cash,10845.66
CUST102508,Terri Kerr,32,Male,Central,2020-11-08,0,12,Bank Transfer,12834.23
CUST102509,Teresa King,53,Female,West,2020-09-18,0,20,Bank Transfer,12012.77
CUST102510,Edwin Roberts,60,Other,East,2021-03-16,0,12,Credit Card,7781.1
CUST102511,Leslie Austin,64,Female,Central,2022-05-20,0,17,PayPal,12224.65
CUST102512,Maureen Shaw,50,Other,West,2021-01-25,0,19,Bank Transfer,14719.99
CUST102513,Melissa Lee,61,Male,North,2021-04-04,0,12,Bank Transfer,8576.39
CUST102514,Haley Payne,53,Female,North,2022-07-03,0,20,Debit Card,14008.960000000001
CUST102515,Caitlin Cervantes,41,Male,East,2022-06-07,0,11,Bank Transfer,7090.24
CUST102516,Terry Kim,39,Male,East,2022-10-02,0,15,PayPal,12268.59
CUST102517,Joann Robles,43,Male,South,2020-06-01,0,4,Cash,3835.45
CUST102518,John Bray,55,Other,Central,2020-02-08,0,13,PayPal,8564.51
CUST102519,Mrs. Amanda Walls,31,Other,East,2023-11-13,0,18,Bank Transfer,8093.63
CUST102520,James Campbell,42,Male,Central,2022-04-07,0,12,Bank Transfer,7582.91
CUST102521,Jennifer Hamilton,23,Female,East,2021-07-24,0,12,Credit Card,8957.78
CUST102522,Denise Larson,56,Other,Central,2023-01-20,0,16,Credit Card,12297.35
CUST102523,Derrick Sanders,48,Male,Central,2023-10-21,0,21,Credit Card,21380.2
CUST102524,Donna Barron,51,Other,Central,2021-07-27,0,19,PayPal,14930.01
CUST102525,Francisco Martinez,22,Female,North,2021-06-07,0,12,Credit Card,7035.04
CUST102526,Brandon Chen,52,Male,East,2022-05-04,0,20,Credit Card,9426.35
CUST102527,Austin Evans,59,Other,East,2023-03-27,1,17,Credit Card,13637.050000000001
CUST102528,Stacey Cantrell,64,Other,East,2022-10-03,0,19,Credit Card,15057.220000000001
CUST102529,Susan Adams,65,Female,East,2020-05-09,0,9,Cash,7287.29
CUST102530,Deborah Jones,47,Female,East,2022-01-18,0,12,PayPal,8668.36
CUST102531,Collin Baker,64,Female,Central,2021-07-14,0,15,Bank Transfer,9991.93
CUST102532,Mark Green,20,Female,West,2020-05-11,0,14,Bank Transfer,7924.09
CUST102533,Cameron Gutierrez,69,Other,South,2020-09-20,0,12,Bank Transfer,5036.35
CUST102534,Kathleen Hughes,28,Female,South,2020-03-22,0,13,Cash,11818.94
CUST102535,James Rodgers,50,Male,Central,2023-02-23,0,16,Credit Card,13374.05
CUST102536,Mr. Kyle Stout,18,Female,West,2020-06-28,0,12,Cash,10639.45
CUST102537,David Meyer,56,Female,West,2022-06-13,0,18,PayPal,13233.25
CUST102538,James Allen,70,Female,North,2021-04-28,0,13,Cash,9737.65
CUST102539,Jeremy Reynolds,35,Female,East,2023-01-28,0,14,Cash,8000.98
CUST102540,Lindsey Miller,23,Other,North,2023-11-30,0,11,Credit Card,10322.76
CUST102541,Dylan Hoffman,46,Other,South,2022-03-09,0,12,Credit Card,6712.01
CUST102542,Kimberly Castillo,19,Other,West,2020-12-19,0,15,Debit Card,11851.59
CUST102543,Andrew Perry DDS,26,Male,North,2023-04-13,1,11,PayPal,6713.84
CUST102544,Andrea Gonzalez,30,Male,South,2021-02-25,0,17,Bank Transfer,7802.95
CUST102545,Sarah Johnson,32,Female,East,2021-07-08,0,13,Credit Card,12950.52
CUST102546,Douglas Clark,50,Other,West,2023-03-19,1,10,Debit Card,7125.9
CUST102547,David Keith,22,Female,South,2023-09-10,0,8,Bank Transfer,4804.5599999999995
CUST102548,Laura Hinton,42,Other,North,2023-02-11,0,19,PayPal,12749.18
CUST102549,Tonya Sellers,41,Male,East,2021-08-03,0,5,Cash,3019.36
CUST102550,Jaime Terry,30,Female,West,2023-08-24,1,17,Cash,14575.93
CUST102551,Daniel Bates,52,Other,Central,2020-01-02,0,19,Debit Card,10583.92
CUST102552,David Rose,20,Female,West,2021-06-14,0,15,Debit Card,8758.789999999999
CUST102553,Edward Williamson,54,Female,Central,2023-06-23,0,9,Bank Transfer,6470.07
CUST102554,Renee Smith,39,Other,Central,2022-09-07,0,17,Cash,9099.96
CUST102555,Barbara Cook,37,Female,East,2023-12-10,0,16,Debit Card,8222.37
CUST102556,Victoria Norris,28,Other,Central,2020-09-16,0,23,Debit Card,15445.02
CUST102557,Guy Solis,51,Other,West,2021-11-07,0,19,Cash,10575.92
CUST102558,Karen Joseph,43,Female,South,2020-03-05,1,14,Bank Transfer,8466.3
CUST102559,Joshua Smith,49,Male,South,2023-11-28,0,20,Debit Card,11514.59
CUST102560,Kara Zimmerman,28,Female,East,2021-09-02,0,7,Cash,4538.889999999999
CUST102561,Jasmine Dickson,47,Female,East,2021-11-14,0,18,Debit Card,15742.429999999998
CUST102562,Jonathan Nelson,49,Male,Central,2022-07-09,0,14,Cash,8280.3
CUST102563,Alexandra Holmes,54,Female,Central,2020-04-15,0,9,Credit Card,4515.889999999999
CUST102564,John Brady,48,Male,North,2020-12-29,0,13,Cash,9681.94
CUST102565,Joshua Schroeder,46,Male,South,2023-08-18,1,22,Bank Transfer,18033.75
CUST102566,Brian Perez,20,Male,East,2021-05-09,0,13,Bank Transfer,9640.789999999999
CUST102567,Paul Brown,40,Female,North,2020-04-05,0,11,Credit Card,6743.31
CUST102568,Glenn Kline,38,Female,North,2021-07-11,0,15,PayPal,11893.71
CUST102569,Veronica Knight,19,Female,North,2021-05-04,0,23,Cash,15673.43
CUST102570,John Allen,43,Male,West,2020-03-29,0,19,Bank Transfer,16882.4
CUST102571,Ethan Colon,35,Other,West,2022-06-19,0,16,Debit Card,13321.94
CUST102572,Brian Robinson,69,Female,East,2021-03-06,0,26,Bank Transfer,23080.21
CUST102573,Marie Morrison,20,Female,West,2022-10-12,0,9,Bank Transfer,5550.32
CUST102574,Brittany Baker,46,Other,North,2022-08-06,0,15,Debit Card,10597.869999999999
CUST102575,Samuel Mathews,58,Female,East,2022-04-27,0,4,Bank Transfer,4103.99
CUST102576,Brittany Phillips,74,Other,East,2021-03-05,1,11,PayPal,8661.07
CUST102577,Miguel Vargas,59,Male,West,2021-03-16,0,7,Bank Transfer,4716.3
CUST102578,Rachel Roberts,50,Male,Central,2020-11-25,0,17,PayPal,12550.88
CUST102579,Richard Carpenter,67,Male,North,2023-05-02,0,16,PayPal,12965.93
CUST102580,Diana Leon,25,Other,North,2021-06-04,1,13,PayPal,10270.130000000001
CUST102581,Nicole Costa,57,Female,East,2022-07-09,0,10,Bank Transfer,8798.28
CUST102582,Maria Smith,74,Female,South,2022-02-12,0,16,Credit Card,11660.32
CUST102583,Andrew Reid,74,Male,West,2022-03-14,0,14,Bank Transfer,16416.41
CUST102584,Richard Baker,31,Female,East,2022-03-13,0,17,Bank Transfer,10575.64
